step,timestamp,amount,customer_id,merchant_id,transaction_type,payment_method,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_deducted,amount_credited,is_fraud,type_PAYMENT,type_TRANSFER,type_CASH_OUT,type_DEBIT,type_CASH_IN
474,2025-03-20T18:00:00,234930.0,60734,2137,TRANSFER,NETBANKING,607903.0374338025,602363.6345795412,159642.55162874237,340282.81009972084,5539.402854261338,180640.25847097847,0,0.0,1.0,0.0,0.0,0.0
601,2025-03-26T01:00:00,147251.0,21573,8787,PAYMENT,UPI,2939001.3381425682,2906705.8796669557,205257.06185705334,240986.1375379359,32295.45847561257,35729.07568088255,0,1.0,0.0,0.0,0.0,0.0
322,2025-03-14T10:00:00,753857.0,10016,4586,CASH_OUT,WALLET,1478776.131403213,1034036.6992811954,2144836.0277893636,2286351.511734005,444739.4321220175,141515.48394464143,0,0.0,0.0,1.0,0.0,0.0
12,2025-03-01T12:00:00,35457.0,99944,4163,PAYMENT,CARD,124385.2117132947,118217.42615729412,123137.80003264865,130323.47235992347,6167.785556000585,7185.67232727482,0,1.0,0.0,0.0,0.0,0.0
424,2025-03-18T16:00:00,183592.0,32597,2918,TRANSFER,UPI,698160.2148828959,549178.166400603,253956.275009601,425522.95843788347,148982.0484822929,171566.68342828247,0,0.0,1.0,0.0,0.0,0.0
73,2025-03-04T01:00:00,135155.0,68353,3435,TRANSFER,NETBANKING,2555937.649060695,2500703.777254042,5408143.532095359,5430302.039418004,55233.87180665275,22158.507322645746,0,0.0,1.0,0.0,0.0,0.0
588,2025-03-25T12:00:00,43250.0,31649,1838,CASH_OUT,WALLET,579887.7932311092,553482.252195223,858065.4947291827,873018.8907475275,26405.541035886155,14953.396018344793,0,0.0,0.0,1.0,0.0,0.0
201,2025-03-09T09:00:00,277251.0,26838,3559,PAYMENT,CARD,1816570.383187716,1690249.8809799366,881452.7269431006,1016160.0105340385,126320.50220777933,134707.28359093796,0,1.0,0.0,0.0,0.0,0.0
522,2025-03-22T18:00:00,64457.0,80819,6092,PAYMENT,CARD,684868.9819678772,626643.1741240844,1864142.2856633014,1899993.4937359847,58225.807843792834,35851.20807268331,0,1.0,0.0,0.0,0.0,0.0
505,2025-03-22T01:00:00,96159.0,88346,1514,CASH_OUT,WALLET,112957.83259661518,109579.2537200436,743009.1555402378,825521.7648448349,3378.5788765715697,82512.60930459714,0,0.0,0.0,1.0,0.0,0.0
738,2025-03-31T18:00:00,93947.0,62657,7028,PAYMENT,CARD,159998.49206984884,91482.76687859828,250748.52862533787,261353.62706491596,68515.72519125056,10605.098439578083,0,1.0,0.0,0.0,0.0,0.0
688,2025-03-29T16:00:00,55997.0,28616,2897,CASH_OUT,WALLET,47800.19479943897,11280.511848750459,548988.9270955021,555037.353072462,36519.68295068851,6048.425976959872,0,0.0,0.0,1.0,0.0,0.0
39,2025-03-02T15:00:00,112671.0,59089,3978,PAYMENT,UPI,217304.06009844292,144122.55204224636,1406502.1853095298,1442152.376971622,73181.50805619656,35650.19166209223,0,1.0,0.0,0.0,0.0,0.0
60,2025-03-03T12:00:00,128242.0,58514,5747,DEBIT,CARD,2240682.2284350917,2187591.400693086,2059234.591767494,2112224.373083227,53090.8277420057,52989.78131573275,0,0.0,0.0,0.0,1.0,0.0
578,2025-03-25T02:00:00,272689.0,37488,2153,CASH_OUT,WALLET,1050388.1302018508,1046113.6678239867,319109.2052674411,421033.7167532284,4274.4623778640525,101924.51148578728,0,0.0,0.0,1.0,0.0,0.0
321,2025-03-14T09:00:00,289692.0,28317,8958,CASH_OUT,WALLET,1342686.879623441,1143019.3563950993,303777.93751679355,417308.75549145794,199667.5232283417,113530.81797466439,0,0.0,0.0,1.0,0.0,0.0
435,2025-03-19T03:00:00,34527.0,78197,2261,TRANSFER,UPI,971965.871468251,943326.7189036204,396914.08187639713,426312.2686986005,28639.15256463061,29398.186822203395,0,0.0,1.0,0.0,0.0,0.0
636,2025-03-27T12:00:00,179677.0,95478,9882,PAYMENT,CARD,488639.0627474724,473325.1361601986,906862.0713647722,1057192.1250427845,15313.926587273774,150330.05367801234,0,1.0,0.0,0.0,0.0,0.0
676,2025-03-29T04:00:00,453054.0,20300,9612,PAYMENT,NETBANKING,244445.24596551806,44368.66919777109,326435.46579011035,691371.0543167623,200076.57676774697,364935.5885266519,1,1.0,0.0,0.0,0.0,0.0
408,2025-03-18T00:00:00,23034.0,29650,6952,TRANSFER,UPI,2598495.3779953537,2594750.1681295373,2236206.941208094,2253604.0761098554,3745.209865816403,17397.134901761543,0,0.0,1.0,0.0,0.0,0.0
386,2025-03-17T02:00:00,128078.0,50720,4533,PAYMENT,UPI,723255.4837590152,645007.7939486839,3817057.8267805125,3822230.8030506675,78247.68981033133,5172.97627015505,0,1.0,0.0,0.0,0.0,0.0
671,2025-03-28T23:00:00,277542.0,82076,4228,PAYMENT,UPI,656043.8636779226,438005.5150834829,1136687.8159803378,1178149.1777702929,218038.34859443974,41461.36178995506,0,1.0,0.0,0.0,0.0,0.0
569,2025-03-24T17:00:00,189088.0,93449,1225,PAYMENT,CARD,5547827.633076853,5421761.42212786,3516597.9992947076,3655046.841857294,126066.21094899345,138448.84256258653,0,1.0,0.0,0.0,0.0,0.0
78,2025-03-04T06:00:00,21202.0,59039,1773,PAYMENT,NETBANKING,484394.6666933697,477651.15707892796,339467.3734677552,352079.25433017616,6743.509614441718,12611.880862420949,0,1.0,0.0,0.0,0.0,0.0
194,2025-03-09T02:00:00,101037.0,51132,2813,CASH_OUT,WALLET,1925007.3470220594,1910889.1739259837,1688320.7061563493,1756414.0444729475,14118.173096075654,68093.33831659821,0,0.0,0.0,1.0,0.0,0.0
285,2025-03-12T21:00:00,141546.0,61205,6191,PAYMENT,CARD,1982997.8977022967,1870572.418701438,1134585.5567991298,1236064.326750442,112425.47900085873,101478.7699513121,0,1.0,0.0,0.0,0.0,0.0
527,2025-03-22T23:00:00,1096718.0,23225,1561,CASH_IN,CARD,264838.59656908555,0.0,305427.70651298057,1304937.788224774,264838.59656908555,999510.0817117933,0,0.0,0.0,0.0,0.0,1.0
524,2025-03-22T20:00:00,39351.0,48738,5739,PAYMENT,UPI,99643.2154441728,98771.9909251979,383322.98463420855,408316.4946745389,871.2245189749083,24993.51004033035,0,1.0,0.0,0.0,0.0,0.0
613,2025-03-26T13:00:00,808242.0,21971,3384,PAYMENT,UPI,3713996.9012841745,3252150.2761561074,670653.4060888579,893378.5757764502,461846.6251280671,222725.1696875923,0,1.0,0.0,0.0,0.0,0.0
156,2025-03-07T12:00:00,94369.0,80124,5578,PAYMENT,CARD,554946.2195966165,531667.5285072027,1568503.9395493283,1576338.0705101106,23278.69108941371,7834.130960782291,0,1.0,0.0,0.0,0.0,0.0
340,2025-03-15T04:00:00,44709.0,38962,9099,TRANSFER,UPI,2222.79057979983,0.0,2057463.0026547639,2076781.0788075493,2222.79057979983,19318.07615278545,0,0.0,1.0,0.0,0.0,0.0
125,2025-03-06T05:00:00,106924.0,80325,1693,PAYMENT,CARD,691184.7749958286,675867.355521549,1004977.2668437089,1080877.2217793595,15317.419474279624,75899.95493565057,0,1.0,0.0,0.0,0.0,0.0
280,2025-03-12T16:00:00,190381.0,40431,8114,PAYMENT,NETBANKING,965744.5710641978,882966.7506194487,1278611.4842392444,1332280.1548128051,82777.82044474909,53668.670573560754,0,1.0,0.0,0.0,0.0,0.0
622,2025-03-26T22:00:00,48032.0,60150,8100,PAYMENT,CARD,1496503.2665720247,1484344.9166321806,306320.74855840206,312088.3982512919,12158.349939844105,5767.649692889827,0,1.0,0.0,0.0,0.0,0.0
658,2025-03-28T10:00:00,68904.0,40475,4493,TRANSFER,NETBANKING,2863689.0566275,2816172.7466566903,1351203.5094175336,1420020.8564684193,47516.30997080961,68817.34705088567,0,0.0,1.0,0.0,0.0,0.0
728,2025-03-31T08:00:00,385580.0,76421,3538,PAYMENT,CARD,2467113.4393767403,2255610.8913467056,928818.4090365449,1090327.9867939,211502.54803003464,161509.57775735506,0,1.0,0.0,0.0,0.0,0.0
674,2025-03-29T02:00:00,1383452.0,59915,1531,TRANSFER,UPI,2815676.9503097017,1721383.408139793,252213.13874543467,551474.2696418503,1094293.5421699088,299261.13089641556,1,0.0,1.0,0.0,0.0,0.0
128,2025-03-06T08:00:00,76596.0,22366,6066,DEBIT,CARD,32652.485455654045,0.0,2999478.714756968,3012083.0414445405,32652.485455654045,12604.326687572524,0,0.0,0.0,0.0,1.0,0.0
314,2025-03-14T02:00:00,32235.0,86990,1160,PAYMENT,UPI,1244010.848682338,1243855.8488915043,719202.9210876628,747014.7111037236,154.99979083356448,27811.79001606081,0,1.0,0.0,0.0,0.0,0.0
332,2025-03-14T20:00:00,315172.0,15230,2218,PAYMENT,CARD,255999.9116414498,188176.0064768559,1582124.441975276,1840440.6354948082,67823.90516459392,258316.19351953221,0,1.0,0.0,0.0,0.0,0.0
150,2025-03-07T06:00:00,183486.0,45435,6023,TRANSFER,UPI,207704.21267239787,24372.87151826339,745731.343143383,858267.084748151,183331.34115413448,112535.74160476797,0,0.0,1.0,0.0,0.0,0.0
454,2025-03-19T22:00:00,21161.0,77345,4749,PAYMENT,CARD,1611032.025353462,1602454.5200346834,2702118.57309015,2713697.565690094,8577.505318778567,11578.992599944118,0,1.0,0.0,0.0,0.0,0.0
36,2025-03-02T12:00:00,586632.0,23550,4237,PAYMENT,CARD,539790.5687890875,175940.80697957525,152311.65394985786,710456.2202068521,363849.7618095122,558144.5662569941,0,1.0,0.0,0.0,0.0,0.0
685,2025-03-29T13:00:00,16253.0,96973,9624,TRANSFER,NETBANKING,2484107.8782789498,2469400.024853171,789998.7243508723,793708.7580333056,14707.853425778914,3710.0336824333062,0,0.0,1.0,0.0,0.0,0.0
420,2025-03-18T12:00:00,196356.0,38386,8668,TRANSFER,NETBANKING,43361.76993330377,39331.72362402278,25476.797094031444,107041.82202337062,4030.0463092809878,81565.02492933918,0,0.0,1.0,0.0,0.0,0.0
22,2025-03-01T22:00:00,110308.0,39895,3063,PAYMENT,CARD,1620401.9458202869,1547641.973138483,219890.83779981974,222611.58482073536,72759.97268180386,2720.7470209156163,0,1.0,0.0,0.0,0.0,0.0
206,2025-03-09T14:00:00,162667.0,97542,9674,DEBIT,CARD,147148.7306180466,100239.31339189623,329930.78508896835,398021.5267446079,46909.41722615037,68090.74165563955,0,0.0,0.0,0.0,1.0,0.0
639,2025-03-27T15:00:00,47960.0,96973,4145,PAYMENT,UPI,194285.48186469811,180892.7355379955,639815.1009929958,658242.1253032598,13392.746326702618,18427.024310264038,0,1.0,0.0,0.0,0.0,0.0
356,2025-03-15T20:00:00,233021.0,75997,4160,DEBIT,CARD,648846.5373669805,596451.4385306567,1715758.096337876,1937009.9604737984,52395.09883632371,221251.8641359224,0,0.0,0.0,0.0,1.0,0.0
440,2025-03-19T08:00:00,642378.0,24979,4533,TRANSFER,UPI,503502.40555990336,0.0,628585.8482447242,858706.4837200344,503502.40555990336,230120.63547531015,0,0.0,1.0,0.0,0.0,0.0
729,2025-03-31T09:00:00,122655.0,80325,9579,CASH_OUT,WALLET,665867.2956590113,620123.3915357866,823682.3794212984,926073.4560265142,45743.904123224784,102391.07660521579,0,0.0,0.0,1.0,0.0,0.0
96,2025-03-05T00:00:00,148030.0,18689,5540,CASH_OUT,WALLET,2813852.8483367185,2803917.5871780277,2577737.4667474627,2691216.326165426,9935.261158690788,113478.85941796331,1,0.0,0.0,1.0,0.0,0.0
164,2025-03-07T20:00:00,54838.0,75264,5889,TRANSFER,NETBANKING,1071159.3981190731,1065848.2743230762,1412771.6697917688,1420847.7744687358,5311.123795996886,8076.104676967021,0,0.0,1.0,0.0,0.0,0.0
148,2025-03-07T04:00:00,444880.0,62900,6700,DEBIT,CARD,342926.1529862323,276810.5953141278,51507.410167018716,479801.0482931268,66115.5576721045,428293.6381261081,1,0.0,0.0,0.0,1.0,0.0
530,2025-03-23T02:00:00,709298.0,47976,1413,PAYMENT,UPI,189840.20591229133,0.0,194146.30322143048,641689.0478873168,189840.20591229133,447542.7446658863,1,1.0,0.0,0.0,0.0,0.0
294,2025-03-13T06:00:00,308634.0,92013,4653,PAYMENT,NETBANKING,544806.9633331475,412883.3888364803,38966.957968369614,223082.73341046166,131923.57449666713,184115.77544209204,0,1.0,0.0,0.0,0.0,0.0
195,2025-03-09T03:00:00,156515.0,78422,2066,CASH_OUT,WALLET,600825.1467616907,457449.6843742717,71556.43401278886,73388.51159494212,143375.46238741901,1832.0775821532588,0,0.0,0.0,1.0,0.0,0.0
663,2025-03-28T15:00:00,628368.0,41601,5452,PAYMENT,CARD,919532.0038742477,405854.06253365707,413781.7990896225,853143.4870698184,513677.9413405906,439361.6879801959,0,1.0,0.0,0.0,0.0,0.0
480,2025-03-21T00:00:00,33412.0,96615,7897,CASH_OUT,WALLET,309249.93367109145,281254.5995296242,1301433.141572501,1303291.8131909,27995.334141467232,1858.6716183989774,0,0.0,0.0,1.0,0.0,0.0
123,2025-03-06T03:00:00,130206.0,18947,3078,PAYMENT,UPI,1458904.8272050985,1421557.6044048672,280180.80116176524,304318.49514952657,37347.222800231306,24137.693987761333,0,1.0,0.0,0.0,0.0,0.0
400,2025-03-17T16:00:00,154267.0,98348,9948,TRANSFER,NETBANKING,103651.13911847344,61796.27861301149,498051.3343229882,513265.2974437747,41854.86050546195,15213.963120786531,0,0.0,1.0,0.0,0.0,0.0
699,2025-03-30T03:00:00,135422.0,65611,2752,DEBIT,CARD,822011.4550874617,746165.8749530634,500668.48499809555,551885.8875091573,75845.5801343983,51217.40251106175,0,0.0,0.0,0.0,1.0,0.0
452,2025-03-19T20:00:00,324321.0,28616,4727,TRANSFER,UPI,976921.3076379852,841379.4660404423,892346.0827003842,1150412.0327836182,135541.84159754287,258065.950083234,0,0.0,1.0,0.0,0.0,0.0
661,2025-03-28T13:00:00,221977.0,75516,6166,TRANSFER,NETBANKING,231719.69788598962,118719.93347914357,2234169.788473806,2391192.221916127,112999.76440684605,157022.43344232114,0,0.0,1.0,0.0,0.0,0.0
104,2025-03-05T08:00:00,27086.0,49128,6351,TRANSFER,UPI,1748765.2146517995,1747324.125640282,4088001.726438291,4090891.671089926,1441.0890115175862,2889.944651634898,0,0.0,1.0,0.0,0.0,0.0
462,2025-03-20T06:00:00,85068.0,71276,5595,CASH_OUT,WALLET,955634.9781973058,872983.7438069851,927885.0983414806,995808.5950892197,82651.23439032072,67923.49674773915,0,0.0,0.0,1.0,0.0,0.0
743,2025-03-31T23:00:00,82824.0,28447,4642,PAYMENT,NETBANKING,1037673.9691836218,1032856.1958430714,703339.9100633466,741509.1136286653,4817.773340550368,38169.20356531872,0,1.0,0.0,0.0,0.0,0.0
718,2025-03-30T22:00:00,166773.0,64211,3436,PAYMENT,UPI,688644.3450838564,658820.1130788905,1145313.0450256772,1150754.9777464007,29824.23200496589,5441.932720723562,0,1.0,0.0,0.0,0.0,0.0
710,2025-03-30T14:00:00,68909.0,25316,8728,TRANSFER,UPI,2403447.044341663,2356712.92437579,1102714.4332361268,1118138.0907864063,46734.11996587273,15423.657550279517,0,0.0,1.0,0.0,0.0,0.0
396,2025-03-17T12:00:00,24948.0,41818,4259,TRANSFER,UPI,1183933.5432245948,1180054.09051207,742223.6973437143,761812.505895455,3879.4527125246823,19588.808551740716,0,0.0,1.0,0.0,0.0,0.0
337,2025-03-15T01:00:00,212080.0,71797,4310,TRANSFER,UPI,481000.780695997,458335.8064277291,1335435.096416082,1490953.3050468978,22664.97426826792,155518.20863081585,0,0.0,1.0,0.0,0.0,0.0
599,2025-03-25T23:00:00,380811.0,59634,7558,CASH_OUT,WALLET,272604.16790325806,214103.83685301582,675840.6128594911,747566.7924158017,58500.33105024224,71726.17955631053,0,0.0,0.0,1.0,0.0,0.0
142,2025-03-06T22:00:00,536500.0,90312,8219,PAYMENT,UPI,73712.93077198451,40492.72028638103,5643184.089055824,5663570.587362723,33220.21048560348,20386.49830689933,0,1.0,0.0,0.0,0.0,0.0
317,2025-03-14T05:00:00,719285.0,94660,3161,TRANSFER,NETBANKING,180755.78786658516,0.0,50238.380948554346,262572.71122844645,180755.78786658516,212334.3302798921,0,0.0,1.0,0.0,0.0,0.0
711,2025-03-30T15:00:00,303843.0,61179,4349,PAYMENT,NETBANKING,4917548.3224697,4835170.629806746,585577.2266906764,827110.1999154515,82377.69266295433,241532.97322477505,0,1.0,0.0,0.0,0.0,0.0
558,2025-03-24T06:00:00,30095.0,31643,5766,TRANSFER,UPI,522167.8644622978,507161.83273753105,505878.4543892687,534119.3159457744,15006.03172476677,28240.861556505726,0,0.0,1.0,0.0,0.0,0.0
527,2025-03-22T23:00:00,383617.0,69151,7577,PAYMENT,UPI,2289542.787595052,2121241.3717125077,1470998.3960217591,1690767.0646361469,168301.41588254413,219768.66861438775,0,1.0,0.0,0.0,0.0,0.0
556,2025-03-24T04:00:00,102152.0,93031,8005,PAYMENT,UPI,187015.78572896225,138625.01294467744,211740.50933448962,221046.95032733263,48390.77278428481,9306.44099284301,0,1.0,0.0,0.0,0.0,0.0
401,2025-03-17T17:00:00,261801.0,10357,9130,TRANSFER,NETBANKING,554013.0375414824,392733.2793000875,569294.5983822485,700741.2558948181,161279.75824139488,131446.65751256957,0,0.0,1.0,0.0,0.0,0.0
681,2025-03-29T09:00:00,151545.0,15591,8714,TRANSFER,UPI,3231922.2362306765,3196921.1861319644,1197144.6250092702,1348506.4635076905,35001.05009871209,151361.83849842031,0,0.0,1.0,0.0,0.0,0.0
310,2025-03-13T22:00:00,352758.0,58640,6985,PAYMENT,CARD,95555.68649985745,48037.72662414269,924302.4055879842,1255425.4090963528,47517.959875714754,331123.0035083685,0,1.0,0.0,0.0,0.0,0.0
495,2025-03-21T15:00:00,110853.0,75270,3719,DEBIT,CARD,901363.4103081885,803937.1164854941,787725.6573727672,897826.0767882663,97426.29382269445,110100.41941549908,0,0.0,0.0,0.0,1.0,0.0
556,2025-03-24T04:00:00,12757.0,82981,8100,PAYMENT,CARD,2515430.610251225,2507343.420582344,570850.1393175338,579772.5727821661,8087.189668881241,8922.433464632253,0,1.0,0.0,0.0,0.0,0.0
610,2025-03-26T10:00:00,162758.0,57965,2894,TRANSFER,UPI,2989419.6989289904,2979546.26253475,1394362.018301431,1463711.3408972046,9873.436394240241,69349.3225957735,0,0.0,1.0,0.0,0.0,0.0
109,2025-03-05T13:00:00,37577.0,60539,6160,PAYMENT,UPI,1870851.2304210954,1834737.7925727724,1039660.013838408,1073221.1433180766,36113.437848323025,33561.12947966857,0,1.0,0.0,0.0,0.0,0.0
372,2025-03-16T12:00:00,673461.0,62018,8044,TRANSFER,UPI,1937486.7522054678,1470732.1455992828,2077132.4125398993,2680001.5423624427,466754.60660618497,602869.1298225434,0,0.0,1.0,0.0,0.0,0.0
616,2025-03-26T16:00:00,149716.0,36238,6334,TRANSFER,UPI,1056078.6676748532,1033366.0554801542,1320502.449990748,1342116.1753335793,22712.612194699002,21613.72534283134,0,0.0,1.0,0.0,0.0,0.0
206,2025-03-09T14:00:00,161290.0,35525,2662,PAYMENT,UPI,249003.9527513383,92692.26026625163,151296.91421730755,276358.8990624549,156311.69248508668,125061.98484514732,0,1.0,0.0,0.0,0.0,0.0
43,2025-03-02T19:00:00,475603.0,87424,4321,DEBIT,CARD,1311849.6109119663,1138060.782240411,966369.0850349936,1403595.4504155272,173788.82867155527,437226.3653805336,0,0.0,0.0,0.0,1.0,0.0
245,2025-03-11T05:00:00,195945.0,65611,2652,CASH_OUT,WALLET,3834342.9847976547,3641433.157198552,45560.73926846953,221621.17735448453,192909.82759910263,176060.438086015,0,0.0,0.0,1.0,0.0,0.0
287,2025-03-12T23:00:00,72116.0,80477,7569,TRANSFER,UPI,746407.7027198395,738959.8774305132,489995.52171343,540969.5348676611,7447.825289326371,50974.01315423107,0,0.0,1.0,0.0,0.0,0.0
355,2025-03-15T19:00:00,70222.0,89317,5176,PAYMENT,CARD,302047.914231362,290814.5558726954,530922.3957454958,568656.7727735682,11233.358358666592,37734.37702807237,0,1.0,0.0,0.0,0.0,0.0
476,2025-03-20T20:00:00,139262.0,95077,5759,DEBIT,CARD,852075.0779267997,760521.5164328672,1930214.2999392278,2038385.9559871177,91553.5614939325,108171.65604788996,0,0.0,0.0,0.0,1.0,0.0
83,2025-03-04T11:00:00,402893.0,25432,7055,PAYMENT,CARD,1173153.8134157064,1164232.3663045517,198904.34244352134,406859.91785016004,8921.447111154674,207955.5754066387,0,1.0,0.0,0.0,0.0,0.0
110,2025-03-05T14:00:00,316685.0,84904,2729,PAYMENT,CARD,233547.87585524,227629.14682604306,1031537.4692527346,1133267.4805258987,5918.729029196955,101730.01127316419,0,1.0,0.0,0.0,0.0,0.0
190,2025-03-08T22:00:00,657970.0,52986,4098,TRANSFER,UPI,1270074.671686148,748973.7275671302,213672.3235611677,384046.08426964254,521100.9441190178,170373.76070847485,0,0.0,1.0,0.0,0.0,0.0
251,2025-03-11T11:00:00,14920.0,90350,6623,PAYMENT,CARD,885356.3201115369,882853.0375619788,2969482.8480171137,2977549.4538090606,2503.282549558091,8066.605791946873,0,1.0,0.0,0.0,0.0,0.0
724,2025-03-31T04:00:00,62484.0,33060,8763,TRANSFER,UPI,947652.1739512794,890242.5000544353,753952.8006330298,782442.6853870649,57409.67389684403,28489.884754035156,0,0.0,1.0,0.0,0.0,0.0
291,2025-03-13T03:00:00,16721.0,66063,7785,TRANSFER,UPI,365265.92632086243,358144.5165931949,1231733.8161393276,1240503.9015161213,7121.409727667517,8770.085376793751,0,0.0,1.0,0.0,0.0,0.0
645,2025-03-27T21:00:00,278124.0,50275,5952,TRANSFER,NETBANKING,168734.45309588787,0.0,1040000.2049365826,1112506.271926591,168734.45309588787,72506.06699000834,0,0.0,1.0,0.0,0.0,0.0
201,2025-03-09T09:00:00,30359.0,84548,6324,PAYMENT,UPI,976704.1603991145,964021.2757498316,361886.39135731204,379815.9043422221,12682.884649282903,17929.51298491005,0,1.0,0.0,0.0,0.0,0.0
326,2025-03-14T14:00:00,21047.0,40741,9882,CASH_OUT,WALLET,882452.2393053727,871292.4883907241,2314635.0067031076,2328569.687015717,11159.75091464864,13934.6803126093,0,0.0,0.0,1.0,0.0,0.0
511,2025-03-22T07:00:00,164958.0,80423,6789,PAYMENT,CARD,412508.1336584172,360296.5905765995,986843.753822978,1119939.9336270513,52211.54308181768,133096.1798040733,0,1.0,0.0,0.0,0.0,0.0
409,2025-03-18T01:00:00,106030.0,77667,7645,CASH_OUT,WALLET,350825.89381177624,281050.0512371145,713999.1177602404,776555.4841851912,69775.84257466177,62556.36642495077,0,0.0,0.0,1.0,0.0,0.0
607,2025-03-26T07:00:00,251124.0,67993,1081,DEBIT,CARD,426552.58681581233,346644.6372195258,751540.7665689713,941408.2907425839,79907.94959628652,189867.5241736126,0,0.0,0.0,0.0,1.0,0.0
508,2025-03-22T04:00:00,133502.0,58960,2327,TRANSFER,UPI,673115.8313810807,643322.1769779033,2213572.1916947896,2236185.4714820003,29793.654403177323,22613.279787210748,0,0.0,1.0,0.0,0.0,0.0
731,2025-03-31T11:00:00,110793.0,98018,2166,CASH_OUT,WALLET,3681694.730610358,3672715.2557760747,60939.111149433505,74352.01029025699,8979.474834283348,13412.899140823487,0,0.0,0.0,1.0,0.0,0.0
601,2025-03-26T01:00:00,110851.0,41182,3719,PAYMENT,CARD,1442080.3516276581,1435687.6467515936,492759.94869158167,512673.3432038779,6392.704876064556,19913.394512296247,0,1.0,0.0,0.0,0.0,0.0
72,2025-03-04T00:00:00,410952.0,88255,5140,PAYMENT,CARD,1908786.0304504328,1783045.2580532457,1842805.601440669,2190579.9457818726,125740.77239718707,347774.34434120357,0,1.0,0.0,0.0,0.0,0.0
247,2025-03-11T07:00:00,100580.0,13553,2111,PAYMENT,CARD,704510.6385923056,630436.1495271355,38237.05390742905,94174.60943499504,74074.48906517006,55937.55552756599,0,1.0,0.0,0.0,0.0,0.0
641,2025-03-27T17:00:00,81112.0,17038,1650,PAYMENT,UPI,746808.7756406218,730130.5208193584,1019379.439271808,1056310.9683316424,16678.25482126337,36931.52905983443,0,1.0,0.0,0.0,0.0,0.0
724,2025-03-31T04:00:00,82660.0,51274,7494,PAYMENT,CARD,228564.0424646857,203829.90143615493,516280.78135166375,579280.8793213287,24734.14102853078,63000.09796966496,0,1.0,0.0,0.0,0.0,0.0
608,2025-03-26T08:00:00,43781.0,72496,4500,TRANSFER,UPI,1276707.7984749782,1237078.488600661,228889.36505916342,234321.62027885843,39629.30987431714,5432.255219695013,0,0.0,1.0,0.0,0.0,0.0
587,2025-03-25T11:00:00,394209.0,16066,5138,PAYMENT,CARD,547461.9560140899,295500.31874780497,945217.2672253324,947664.5023993253,251961.6372662849,2447.2351739928126,0,1.0,0.0,0.0,0.0,0.0
566,2025-03-24T14:00:00,31713.0,79890,2006,CASH_OUT,WALLET,1356529.206646981,1327362.050511242,1778217.5936926552,1788079.2207081725,29167.15613573906,9861.627015517326,0,0.0,0.0,1.0,0.0,0.0
344,2025-03-15T08:00:00,478525.0,42544,4038,TRANSFER,NETBANKING,526032.9737716703,89988.53585008124,629871.1203902166,748973.2815915366,436044.437921589,119102.16120132,0,0.0,1.0,0.0,0.0,0.0
54,2025-03-03T06:00:00,66666.0,97372,4008,PAYMENT,CARD,114869.12084841618,110641.78428982517,158687.91183898062,179176.42893630776,4227.336558591007,20488.51709732713,0,1.0,0.0,0.0,0.0,0.0
730,2025-03-31T10:00:00,459374.0,99944,5208,DEBIT,CARD,190015.5047911304,0.0,365501.2382151788,812733.6834820695,190015.5047911304,447232.44526689075,0,0.0,0.0,0.0,1.0,0.0
528,2025-03-23T00:00:00,312913.0,98424,3674,CASH_OUT,WALLET,1669029.1081909924,1653014.8594872577,3982083.4134411314,4159738.4370566853,16014.248703734716,177655.02361555398,0,0.0,0.0,1.0,0.0,0.0
611,2025-03-26T11:00:00,174449.0,22011,7408,CASH_OUT,WALLET,299237.2296228134,137763.93504050764,117761.40845459276,220531.391111208,161473.29458230577,102769.98265661525,0,0.0,0.0,1.0,0.0,0.0
532,2025-03-23T04:00:00,221412.0,66632,8302,CASH_OUT,WALLET,307006.8286377639,185953.48496072713,175204.96414028766,320378.01248983317,121053.34367703678,145173.0483495455,0,0.0,0.0,1.0,0.0,0.0
558,2025-03-24T06:00:00,78859.0,81386,5734,TRANSFER,UPI,2650273.253626664,2608226.456310536,4623115.026845494,4654479.259329298,42046.79731612839,31364.232483803295,0,0.0,1.0,0.0,0.0,0.0
193,2025-03-09T01:00:00,170771.0,78524,9730,PAYMENT,CARD,1071879.6788735958,950074.8616359467,2137930.546896943,2305111.2431198694,121804.81723764911,167180.6962229265,0,1.0,0.0,0.0,0.0,0.0
58,2025-03-03T10:00:00,69176.0,60106,2953,TRANSFER,UPI,121385.51491964137,60565.196053427935,1228022.1683588298,1295348.5004418497,60820.318866213434,67326.3320830199,0,0.0,1.0,0.0,0.0,0.0
437,2025-03-19T05:00:00,102924.0,23264,1954,TRANSFER,NETBANKING,155000.52266199444,91495.94577511524,163676.36784887555,242850.17242403617,63504.57688687921,79173.80457516061,0,0.0,1.0,0.0,0.0,0.0
111,2025-03-05T15:00:00,289347.0,99086,7645,PAYMENT,CARD,317959.0734721875,194870.90198012348,275159.6724723268,336412.16619624966,123088.17149206402,61252.493723922875,0,1.0,0.0,0.0,0.0,0.0
129,2025-03-06T09:00:00,55925.0,94559,8425,CASH_OUT,WALLET,901391.4983201401,895134.0868137166,198673.16349357116,247898.1711682122,6257.411506423494,49225.007674641034,0,0.0,0.0,1.0,0.0,0.0
